id,theme,categorie,difficulte,type,question,reponse,choix2,choix3,choix4,explication,indices,media_url,media_debut,media_duree,actif,utilisations,epoque,anecdote
Q1401,Blind test cinéma,Répliques,1,QCM,🎬 De quel film vient cette réplique ?,"OSS 117 : Le Caire, nid d'espions",Brice de Nice,Les Visiteurs,Astérix et Obélix : Mission Cléopâtre,« Comment est votre blanquette ? » (Jean Dujardin).,,https://www.youtube.com/watch?v=j6jsoQ1i3Vs,0,15,oui,0,Années 2000,
Q1402,Blind test cinéma,Répliques,1,QCM,🎬 De quel film vient cette réplique ?,Bienvenue chez les Ch'tis,Rien à déclarer,Les Tuche,Camping,Dany Boon et Kad Merad (2008).,,https://www.youtube.com/watch?v=fnhDgAvy-M8,0,15,oui,0,Années 2000,
Q1403,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Star Wars : L'Empire contre-attaque,Star Wars : Un nouvel espoir,Star Trek,Dune,"« Non, je suis ton père. » (Dark Vador).",Extrait d'1 min 45 : ajuster le début si besoin.,https://www.youtube.com/watch?v=_w2IDfX9RVc,0,15,oui,0,Années 80,
Q1404,Blind test cinéma,Répliques,1,QCM,🎬 De quel film vient cette réplique ?,Titanic,Pearl Harbor,Le Loup de Wall Street,Arrête-moi si tu peux,« Je suis le roi du monde ! » (Leonardo DiCaprio).,,https://www.youtube.com/watch?v=SPwathgH5JY,0,15,oui,0,Années 90,
Q1405,Blind test cinéma,Répliques,1,QCM,🎬 De quel film vient cette réplique ?,Retour vers le futur,Les Goonies,Gremlins,"Chérie, j'ai rétréci les gosses",« Nom de Zeus ! » (Doc Brown).,,https://www.youtube.com/watch?v=ByzB0rWuLTQ,0,15,oui,0,Années 80,
Q1406,Blind test cinéma,Répliques,3,QCM,🎬 De quel film vient cette réplique ?,Scarface,Le Parrain,Les Affranchis,Heat,« Dites bonne nuit au mauvais garçon ! » (Tony Montana).,,https://www.youtube.com/watch?v=PghW3eAFWP8,0,15,oui,0,Années 80,
Q1407,Blind test cinéma,Répliques,3,QCM,🎬 De quel film vient cette réplique ?,Jurassic Park,Twister,King Kong,Godzilla,« La vie trouve toujours un chemin. » (Ian Malcolm).,,https://www.youtube.com/watch?v=snBWxmZn3iA,0,15,oui,0,Années 90,
Q1408,Blind test cinéma,Répliques,1,QCM,🎬 De quel film vient cette réplique ?,Le Seigneur des anneaux,Harry Potter,Le Monde de Narnia,Willow,« Mon précieux ! » (Gollum).,,https://www.youtube.com/watch?v=2YUfQ3c0P1g,0,15,oui,0,Années 2000,
Q1409,Blind test cinéma,Répliques,1,QCM,🎬 De quel film vient cette réplique ?,Intouchables,Bienvenue chez les Ch'tis,Qu'est-ce qu'on a fait au Bon Dieu ?,Le Sens de la fête,"« Pas de bras, pas de chocolat ! » (Omar Sy).",Extrait de 2 min : ajuster le début si besoin.,https://www.youtube.com/watch?v=_evDnoeJgMY,0,15,oui,0,Années 2010,
Q1410,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Brice de Nice,"OSS 117 : Le Caire, nid d'espions",Les Visiteurs,Taxi,« Cassé ! » (Jean Dujardin).,,https://www.youtube.com/watch?v=5onIvUtAbnc,0,15,oui,0,Années 2000,
Q1411,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,La Cité de la peur,Le Dîner de cons,La Classe américaine,Les Visiteurs,"La scène d'Odile Deray (Les Nuls, 1994).",,https://www.youtube.com/watch?v=mbruLMSeq_A,0,15,oui,0,Années 90,
Q1412,Blind test cinéma,Répliques,3,QCM,🎬 De quel film vient cette réplique ?,La Chèvre,Les Compères,Les Fugitifs,Le Grand Blond avec une chaussure noire,Pierre Richard et Gérard Depardieu (1981).,Les Compères et Les Fugitifs réunissent le même duo : piège.,https://www.youtube.com/watch?v=Cbr5EHTfz9E,0,15,oui,0,Années 80,
Q1413,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Camping 2,Les Tuche,Les Bronzés,Bienvenue chez les Ch'tis,"« Alors, on attend pas Patrick ? » (Franck Dubosc).",,https://www.youtube.com/watch?v=O_27-LhybxI,0,15,oui,0,Années 2010,
Q1414,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,"OSS 117 : Le Caire, nid d'espions",Brice de Nice,The Artist,Le Grand Blond avec une chaussure noire,« J'aime me beurrer la biscotte. »,,https://www.youtube.com/watch?v=DDJdkJ6-RQg,0,15,oui,0,Années 2000,
Q1415,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Les Visiteurs,La Vérité si je mens !,Le Dîner de cons,Les Bronzés,« Mais qu'est-ce que c'est que ce binz ? » (Jacquouille).,,https://www.youtube.com/watch?v=nXfyqljyy4s,0,15,oui,0,Années 90,
Q1416,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Le Dîner de cons,La Chèvre,Le Placard,Les Visiteurs,« Il a une belle tête de vainqueur ! »,,https://www.youtube.com/watch?v=bU2a0vmRuWI,0,15,oui,0,Années 90,
Q1417,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Les Bronzés font du ski,Les Bronzés,Camping,Le Père Noël est une ordure,"Le « planté du bâton », la leçon de ski de Popeye (Thierry Lhermitte).",,https://www.youtube.com/watch?v=4c3W0yZ3_E0,0,15,oui,0,Années 70,
Q1418,Blind test cinéma,Répliques,3,QCM,🎬 De quel film vient cette réplique ?,Les Tontons flingueurs,Le cave se rebiffe,Le Pacha,Un singe en hiver,« … éparpillé façon puzzle. » (Michel Audiard).,Ajuster le début si besoin.,https://www.youtube.com/watch?v=T9hDBtX7t8s,0,15,oui,0,Avant 1970,
Q1419,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Terminator 2 : Le Jugement dernier,RoboCop,Total Recall,Predator,"« Hasta la vista, baby ! »",,https://www.youtube.com/watch?v=VFprXdE3YFI,0,15,oui,0,Années 90,
Q1420,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Astérix et Obélix : Mission Cléopâtre,Astérix et Obélix contre César,Astérix aux Jeux olympiques,RRRrrrr!!!,"« Et juste là, un petit géranium… » (Numérobis, Jamel Debbouze).",,https://www.youtube.com/watch?v=YjBdJqUT1XY,0,15,oui,0,Années 2000,
Q1421,Blind test cinéma,Répliques,3,QCM,🎬 De quel film vient cette réplique ?,Pulp Fiction,Reservoir Dogs,Jackie Brown,Kill Bill,Le passage « Ézéchiel 25:17 » récité par Jules (Samuel L. Jackson).,,https://www.youtube.com/watch?v=Z9tB81GAdvM,0,15,oui,0,Années 90,
Q1422,Blind test cinéma,Répliques,1,QCM,🎬 De quel film vient cette réplique ?,Harry Potter à l'école des sorciers,Le Seigneur des anneaux,Les Animaux fantastiques,Le Monde de Narnia,"« Tu es un sorcier, Harry. » (Hagrid).",,https://www.youtube.com/watch?v=A2oOTUO7FFk,0,15,oui,0,Années 2000,
Q1423,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Pirates des Caraïbes,Le Masque de Zorro,Hook,Master and Commander,Le capitaine Jack Sparrow (Johnny Depp).,,https://www.youtube.com/watch?v=a67sRNtR4dQ,0,15,oui,0,Années 2000,
Q1424,Blind test cinéma,Répliques,3,QCM,🎬 De quel film vient cette réplique ?,Le Loup de Wall Street,Arrête-moi si tu peux,The Big Short,Wall Street,« Vendez-moi ce stylo. »,Extrait d'1 min 30 : ajuster le début si besoin.,https://www.youtube.com/watch?v=w2mNrkvxJ0c,0,15,oui,0,Années 2010,
Q1425,Blind test cinéma,Répliques,2,QCM,🎬 De quel film vient cette réplique ?,Rocky,Raging Bull,Karaté Kid,Million Dollar Baby,« Adrienne ! » (Sylvester Stallone).,Le cri est vers la fin de l'extrait : régler le début vers 60 s si besoin.,https://www.youtube.com/watch?v=SyCssNHT5VM,0,15,oui,0,Années 70,
Q1426,Blind test musique,International,2,QCM,🎵 Quel est ce titre ?,Bill Haley & His Comets – Rock Around the Clock,Elvis Presley – Hound Dog,Little Richard – Tutti Frutti,Chuck Berry – Maybellene,"Enregistré en 1954, il devient le premier tube rock'n'roll mondial grâce au film « Graine de violence » (1955).",,https://www.youtube.com/watch?v=ZgdufzXvjqw,0,15,oui,0,Avant 1970,
Q1427,Blind test musique,International,2,QCM,🎵 Quel est ce titre ?,Elvis Presley – Hound Dog,Elvis Presley – Jailhouse Rock,Bill Haley – Rock Around the Clock,Jerry Lee Lewis – Great Balls of Fire,1956. Ses déhanchés à la télévision ont choqué l'Amérique : on ne le filmait plus qu'au-dessus de la ceinture.,,https://www.youtube.com/watch?v=MMmljYkdr-w,0,15,oui,0,Avant 1970,
Q1428,Blind test musique,International,3,QCM,🎵 Quel est ce titre ?,The Beach Boys – Good Vibrations,The Beach Boys – Surfin' U.S.A.,The Mamas & the Papas – California Dreamin',The Byrds – Mr. Tambourine Man,1966. Brian Wilson a passé des mois en studio : l'un des singles les plus chers de son époque.,,https://www.youtube.com/watch?v=apBWI6xrbLY,0,15,oui,0,Avant 1970,
Q1429,Blind test musique,International,3,QCM,🎵 Quel est ce titre ?,The Doors – Light My Fire,The Doors – Riders on the Storm,Jefferson Airplane – Somebody to Love,Procol Harum – A Whiter Shade of Pale,"1967. Jim Morrison repose au cimetière du Père-Lachaise, à Paris.",,https://www.youtube.com/watch?v=qoX6AKuYWL8,0,15,oui,0,Avant 1970,
Q1430,Blind test musique,International,2,QCM,🎵 Quel est ce titre ?,Otis Redding – (Sittin' On) The Dock of the Bay,Ben E. King – Stand by Me,Sam Cooke – A Change Is Gonna Come,Marvin Gaye – I Heard It Through the Grapevine,"Sorti en 1968, quelques semaines après la mort d'Otis Redding dans un accident d'avion.",,https://www.youtube.com/watch?v=rTVjnBo96Ug,0,15,oui,0,Avant 1970,
Q1431,Blind test musique,International,3,QCM,🎵 Quel est ce titre ?,Nancy Sinatra – These Boots Are Made for Walkin',Dusty Springfield – Son of a Preacher Man,Cher – Bang Bang,Petula Clark – Downtown,1966. La fille de Frank Sinatra.,,https://www.youtube.com/watch?v=9Qp_SrTgBBs,0,15,oui,0,Avant 1970,
Q1432,Blind test musique,Chanson française,2,QCM,🎵 Quel est ce titre ?,Jacques Brel – Ne me quitte pas,Jacques Brel – Amsterdam,Charles Aznavour – Hier encore,Léo Ferré – Avec le temps,"1959. Reprise par Nina Simone, Sting, Céline Dion… et en anglais sous le titre « If You Go Away ».",,https://www.youtube.com/watch?v=oR_SZR_tmxM,0,15,oui,0,Avant 1970,
Q1433,Blind test musique,Chanson française,2,QCM,🎵 Quel est ce titre ?,Johnny Hallyday – Que je t'aime,Johnny Hallyday – Allumer le feu,Johnny Hallyday – Gabrielle,Michel Sardou – Les Bals populaires,"1969. Un de ses titres les plus repris en concert, souvent en final.",,https://www.youtube.com/watch?v=XSNsjEBrLQQ,0,15,oui,0,Avant 1970,
Q1434,Blind test musique,Chanson française,3,QCM,🎵 Quel est ce titre ?,Serge Gainsbourg & Jane Birkin – Je t'aime… moi non plus,Serge Gainsbourg – La Javanaise,Jane Birkin – Ex-fan des sixties,Serge Gainsbourg & Brigitte Bardot – Bonnie and Clyde,"1969. Écrite pour Brigitte Bardot, elle a été condamnée par le Vatican et interdite sur plusieurs radios.",,https://www.youtube.com/watch?v=JIQiGN-vO-g,0,15,oui,0,Avant 1970,
Q1435,Blind test musique,International,1,QCM,🎵 Quel est ce titre ?,Bee Gees – Stayin' Alive,Bee Gees – Night Fever,KC and the Sunshine Band – That's the Way,Boney M. – Daddy Cool,"1977, BO de « La Fièvre du samedi soir ». Son tempo sert à apprendre le rythme du massage cardiaque !",,https://www.youtube.com/watch?v=fNFzfwLM72c,0,15,oui,0,Années 70,
Q1436,Blind test musique,International,2,QCM,🎵 Quel est ce titre ?,David Bowie – Heroes,David Bowie – Let's Dance,Iggy Pop – The Passenger,Lou Reed – Walk on the Wild Side,"1977, enregistré à Berlin, près du Mur.",,https://www.youtube.com/watch?v=lXgkuM2NhYI,0,15,oui,0,Années 70,
Q1437,Blind test musique,International,3,QCM,🎵 Quel est ce titre ?,Fleetwood Mac – Dreams,Fleetwood Mac – Go Your Own Way,Eagles – Hotel California,Blondie – Heart of Glass,"1977, album « Rumours ». Revenu dans les classements en 2020 grâce à une vidéo virale d'un skateur buvant du jus de canneberge.",,https://www.youtube.com/watch?v=Y3ywicffOj4,0,15,oui,0,Années 70,
Q1438,Blind test musique,International,2,QCM,🎵 Quel est ce titre ?,Chic – Le Freak,Sister Sledge – We Are Family,Donna Summer – Hot Stuff,Kool & The Gang – Celebration,1978. Nile Rodgers l'a écrit après s'être fait refuser l'entrée du Studio 54.,,https://www.youtube.com/watch?v=aXgSHL7efKg,0,15,oui,0,Années 70,
Q1439,Blind test musique,International,3,QCM,🎵 Quel est ce titre ?,Dire Straits – Sultans of Swing,Dire Straits – Money for Nothing,The Police – Roxanne,Supertramp – Breakfast in America,"1978. Le solo de guitare de Mark Knopfler, joué aux doigts, est légendaire.",,https://www.youtube.com/watch?v=h0ffIJ7ZO4U,0,15,oui,0,Années 70,
Q1440,Blind test musique,International,3,QCM,🎵 Quel est ce titre ?,Supertramp – The Logical Song,Supertramp – Breakfast in America,Electric Light Orchestra – Mr. Blue Sky,The Alan Parsons Project – Eye in the Sky,1979.,,https://www.youtube.com/watch?v=kln_bIndDJg,0,15,oui,0,Années 70,
Q1441,Blind test musique,International,1,QCM,🎵 Quel est ce titre ?,Kool & The Gang – Celebration,Chic – Good Times,"Earth, Wind & Fire – September",The Jacksons – Can You Feel It,1980. Un incontournable des mariages et des fêtes.,,https://www.youtube.com/watch?v=3GwjfUFyY6M,0,15,oui,0,Années 80,
Q1442,Blind test musique,Chanson française,2,QCM,🎵 Quel est ce titre ?,Michel Delpech – Pour un flirt,Michel Delpech – Le Loir-et-Cher,Gérard Lenorman – La Ballade des gens heureux,Joe Dassin – L'Été indien,1971.,,https://www.youtube.com/watch?v=ODti1POj86A,0,15,oui,0,Années 70,
Q1443,Blind test musique,Chanson française,2,QCM,🎵 Quel est ce titre ?,Nino Ferrer – Le Sud,Nino Ferrer – Mirza,Michel Fugain – Une belle histoire,Julien Clerc – Ce n'est rien,1975. Il l'a d'abord enregistrée en anglais (« South »).,,https://www.youtube.com/watch?v=aW3e2knvaE0,0,15,oui,0,Années 70,
Q1444,Blind test musique,Chanson française,3,QCM,🎵 Quel est ce titre ?,Véronique Sanson – Amoureuse,Véronique Sanson – Chanson sur ma drôle de vie,Françoise Hardy – Message personnel,Barbara – L'Aigle noir,1972. Reprise en anglais sous le titre « Emotion ».,,https://www.youtube.com/watch?v=-bMGM8P_Uao,0,15,oui,0,Années 70,
Q1445,Blind test musique,Chanson française,3,QCM,🎵 Quel est ce titre ?,Julien Clerc – Ma préférence,"Julien Clerc – Femmes, je vous aime",Alain Souchon – J'ai dix ans,Laurent Voulzy – Rockollection,"1978, paroles de Jean-Loup Dabadie.",,https://www.youtube.com/watch?v=Eixn4x4mgfI,0,15,oui,0,Années 70,
Q1446,Blind test musique,Chanson française,3,QCM,🎵 Quel est ce titre ?,Daniel Balavoine – Le Chanteur,Daniel Balavoine – SOS d'un terrien en détresse,Michel Berger – Seras-tu là,Gérard Blanc – Une autre histoire,"1978, son premier grand succès. Ici en live, 1979.",,https://www.youtube.com/watch?v=0aWzn5DISm0,0,15,oui,0,Années 70,
Q1447,Blind test musique,Chanson française,2,QCM,🎵 Quel est ce titre ?,France Gall – Il jouait du piano debout,"France Gall – Ella, elle l'a",Michel Berger – La Groupie du pianiste,Véronique Sanson – Chanson sur ma drôle de vie,"1980, écrit par Michel Berger en hommage à Jerry Lee Lewis.",,https://www.youtube.com/watch?v=7l7eXx_8DHY,0,15,oui,0,Années 80,
Q1448,Blind test musique,International,1,QCM,🎵 Quel est ce titre ?,Michael Jackson – Thriller,Michael Jackson – Bad,Ray Parker Jr. – Ghostbusters,Prince – 1999,"1982. Le rire final est celui de l'acteur Vincent Price, star des films d'horreur.",,https://www.youtube.com/watch?v=4V90AmXnguw,20,15,oui,0,Années 80,
Q1449,Blind test musique,International,2,QCM,🎵 Quel est ce titre ?,Prince – Purple Rain,Prince – When Doves Cry,Bruce Springsteen – Born in the U.S.A.,Bryan Adams – Summer of '69,"1984, chanson-titre de son film.",,https://www.youtube.com/watch?v=TvnYmWpD_T8,0,15,oui,0,Années 80,
Q1450,Blind test musique,International,1,QCM,🎵 Quel est ce titre ?,Madonna – Like a Virgin,Madonna – Material Girl,Cyndi Lauper – Time After Time,Whitney Houston – How Will I Know,1984. Le clip a été tourné en partie à Venise.,,https://www.youtube.com/watch?v=s__rX_WL100,0,15,oui,0,Années 80,
Q1451,Blind test musique,International,2,QCM,🎵 Quel est ce titre ?,Dead or Alive – You Spin Me Round (Like a Record),Bronski Beat – Smalltown Boy,Frankie Goes to Hollywood – Relax,Soft Cell – Tainted Love,1984.,,https://www.youtube.com/watch?v=PGNiXGX2nLU,0,15,oui,0,Années 80,
Q1452,Blind test musique,International,3,QCM,🎵 Quel est ce titre ?,Tears for Fears – Everybody Wants to Rule the World,Tears for Fears – Shout,Simple Minds – Don't You (Forget About Me),Duran Duran – The Reflex,1985.,,https://www.youtube.com/watch?v=aGCdLKXNF3w,0,15,oui,0,Années 80,
Q1453,Blind test musique,International,1,QCM,🎵 Quel est ce titre ?,Bon Jovi – Livin' on a Prayer,Bon Jovi – It's My Life,Europe – The Final Countdown,Survivor – Eye of the Tiger,1986.,,https://www.youtube.com/watch?v=lDK9QqIzhwk,0,15,oui,0,Années 80,
Q1454,Blind test musique,International,1,QCM,🎵 Quel est ce titre ?,George Michael – Careless Whisper,Wham! – Last Christmas,Spandau Ballet – True,Phil Collins – Against All Odds,"1984. George Michael aurait écrit ce riff de saxophone à 17 ans, dans un bus.",,https://www.youtube.com/watch?v=izGwDsrQ1eQ,0,15,oui,0,Années 80,
Q1455,Blind test musique,International,3,QCM,🎵 Quel est ce titre ?,Kate Bush – Running Up That Hill,Kate Bush – Wuthering Heights,Eurythmics – Sweet Dreams,Tears for Fears – Mad World,1985. Revenu n°1 en 2022 grâce à la série « Stranger Things ».,,https://www.youtube.com/watch?v=wp43OdtAAkM,0,15,oui,0,Années 80,
Q1456,Blind test musique,Chanson française,1,QCM,🎵 Quel est ce titre ?,Vanessa Paradis – Joe le taxi,Vanessa Paradis – Be My Baby,Elsa – T'en va pas,Jeanne Mas – Toute première fois,1987. Elle avait 14 ans.,,https://www.youtube.com/watch?v=Ulay2FvUEd8,0,15,oui,0,Années 80,
Q1457,Blind test musique,Chanson française,2,QCM,🎵 Quel est ce titre ?,Niagara – L'Amour à la plage,Les Rita Mitsouko – Andy,"Desireless – Voyage, voyage",Début de Soirée – Nuit de folie,1986.,,https://www.youtube.com/watch?v=WkPV51HtLfw,0,15,oui,0,Années 80,
Q1458,Blind test musique,Chanson française,2,QCM,🎵 Quel est ce titre ?,Jean-Pierre Mader – Macumba,Images – Les Démons de minuit,Gold – Capitaine abandonné,Émile et Images – Jusqu'au bout de la nuit,1985.,,https://www.youtube.com/watch?v=Rd0n3ZL6MeA,0,15,oui,0,Années 80,
Q1459,Blind test musique,Chanson française,3,QCM,🎵 Quel est ce titre ?,Cookie Dingler – Femme libérée,Jeanne Mas – En rouge et noir,Gilbert Montagné – On va s'aimer,"Peter et Sloane – Besoin de rien, envie de toi",1984. On l'a souvent prise pour un hymne féministe… c'est en fait plutôt ironique.,,https://www.youtube.com/watch?v=y7Yyrt2I608,0,15,oui,0,Années 80,
Q1460,Blind test musique,Chanson française,3,QCM,🎵 Quel est ce titre ?,Partenaire Particulier – Partenaire particulier,Jean-Pierre Mader – Macumba,Images – Les Démons de minuit,Gold – Plus près des étoiles,1985.,,https://www.youtube.com/watch?v=ccSPZZ2AKXY,0,15,oui,0,Années 80,
Q1461,Blind test musique,Chanson française,2,QCM,🎵 Quel est ce titre ?,Gilbert Montagné – On va s'aimer,Gilbert Montagné – Sous le soleil des tropiques,Philippe Lavil – Il tape sur des bambous,"Peter et Sloane – Besoin de rien, envie de toi",1983.,,https://www.youtube.com/watch?v=v0eR5lnYuqU,0,15,oui,0,Années 80,
Q1462,Blind test musique,International,2,QCM,🎵 Quel est ce titre ?,Alanis Morissette – Ironic,Alanis Morissette – You Oughta Know,The Cranberries – Linger,Sheryl Crow – All I Wanna Do,1995.,,https://www.youtube.com/watch?v=Jne9t8sHpUc,0,15,oui,0,Années 90,
Q1463,Blind test musique,International,2,QCM,🎵 Quel est ce titre ?,Ace of Base – All That She Wants,Ace of Base – The Sign,Roxette – The Look,Dr. Alban – It's My Life,"1992, groupe suédois.",,https://www.youtube.com/watch?v=d73tiBBzvFM,0,15,oui,0,Années 90,
